Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date,Delivery Time
59781.0,2019-12-12,Not Specified,18.0,1966.6,Regular Air,9.6,Quebec,Corporate,Furniture,Office Furnishings,Small Pack,2019-12-14,2
53152.0,2016-03-04,Medium,36.0,2195.45,Express Air,9.4,Quebec,Corporate,Technology,Telephones and Communication,Small Box,2016-03-04,0
7105.0,2017-06-20,Low,17.0,82.5933,Regular Air,7.4,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,2017-06-27,7
14630.0,2019-10-16,Low,17.0,388.9878,Regular Air,5.9,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,2019-10-16,0
8868.0,2016-01-28,Low,3.0,203.78,Regular Air,4.3,Yukon,Corporate,Office Supplies,Appliances,Small Box,2016-02-06,9
39904.0,2016-02-02,Not Specified,44.0,389.39,Regular Air,8.5,Ontario,Consumer,Furniture,Office Furnishings,Small Box,2016-02-03,1
6339.0,2019-12-11,Critical,20.0,324.95,Regular Air,8.2,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,2019-12-12,1
57318.0,2017-01-09,Medium,33.0,169.91,Regular Air,0.5,British Columbia,Small Business,Office Supplies,Labels,Small Box,2017-01-11,2
20069.0,2016-09-25,Critical,6.0,264.45,Regular Air,20.3,Manitoba,Corporate,Furniture,Office Furnishings,Small Box,2016-09-27,2
37252.0,2018-11-18,Low,21.0,1608.73,Regular Air,3.7,Manitoba,Corporate,Office Supplies,Appliances,Small Box,2018-11-20,2
8229.0,2016-12-06,Medium,7.0,3814.84,Delivery Truck,15.7,British Columbia,Home Office,Technology,Office Machines,Jumbo Drum,2016-12-08,2
25985.0,2019-09-02,Low,22.0,86.45,Regular Air,0.8,Quebec,Small Business,Office Supplies,Rubber Bands,Wrap Bag,2019-09-06,4
20193.0,2017-11-06,Medium,23.0,87.87,Regular Air,7.3,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-11-08,2
12258.0,2016-11-29,Low,27.0,121.34,Express Air,2.1,Ontario,Home Office,Office Supplies,Rubber Bands,Wrap Bag,2016-12-06,7
12897.0,2018-07-17,Not Specified,31.0,226.3585,Express Air,8.5,Ontario,Corporate,Office Supplies,Paper,Small Box,2018-07-18,1
52519.0,2019-04-29,High,6.0,128.81,Regular Air,6.8,Quebec,Corporate,Office Supplies,Appliances,Small Box,2019-05-01,2
16422.0,2018-10-08,Critical,40.0,291.05,Regular Air,5.5,Saskachewan,Small Business,Office Supplies,Paper,Small Box,2018-10-09,1
7968.0,2017-09-14,Low,10.0,1550.65,Delivery Truck,32.1,British Columbia,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,2017-09-14,0
51009.0,2018-11-04,Not Specified,10.0,51.36,Regular Air,7.4,Manitoba,Corporate,Furniture,Office Furnishings,Small Box,2018-11-06,2
41987.0,2018-10-20,Not Specified,25.0,6934.72,Delivery Truck,31.2,Alberta,Corporate,Furniture,Tables,Jumbo Box,2018-10-21,1
57794.0,2016-07-25,Low,16.0,95.06,Regular Air,6.5,Ontario,Home Office,Office Supplies,Paper,Small Box,2016-07-27,2
17958.0,2018-08-10,Low,33.0,1127.5,Regular Air,7.6,Quebec,Home Office,Furniture,Office Furnishings,Small Box,2018-08-14,4
23136.0,2016-09-24,Not Specified,41.0,9964.4,Regular Air,19.3,British Columbia,Small Business,Furniture,Chairs & Chairmats,Large Box,2016-09-25,1
13413.0,2017-01-28,Critical,29.0,160.8,Regular Air,5.0,Ontario,Consumer,Office Supplies,Paper,Small Box,2017-01-30,2
1282.0,2019-02-26,Not Specified,26.0,954.8466,Regular Air,2.1,British Columbia,Home Office,Technology,Computer Peripherals,Small Pack,2019-02-28,2
30341.0,2016-01-31,Low,41.0,256.53,Regular Air,0.5,British Columbia,Home Office,Office Supplies,Labels,Small Box,2016-01-31,0
30567.0,2016-01-14,Not Specified,14.0,2879.2,Delivery Truck,72.8,Saskachewan,Small Business,Office Supplies,Appliances,Jumbo Drum,2016-01-14,0
3654.0,2019-06-02,Low,47.0,13449.16,Delivery Truck,24.8,Nova Scotia,Corporate,Office Supplies,Appliances,Jumbo Drum,2019-06-02,0
54083.0,2018-07-20,High,10.0,2889.44,Delivery Truck,24.8,Northwest Territories,Home Office,Office Supplies,Appliances,Jumbo Drum,2018-07-22,2
7107.0,2019-01-03,Not Specified,3.0,121.06,Regular Air,5.4,Manitoba,Corporate,Office Supplies,Paper,Wrap Bag,2019-01-05,2
22469.0,2017-10-10,High,44.0,295.2237,Regular Air,5.4,Northwest Territories,Corporate,Technology,Telephones and Communication,Medium Box,2017-10-12,2
3046.0,2018-11-28,High,24.0,10801.04,Regular Air,21.4,Alberta,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2018-11-30,2
44290.0,2017-03-20,Medium,28.0,300.77,Regular Air,10.6,Saskachewan,Corporate,Office Supplies,Paper,Small Box,2017-03-22,2
27681.0,2017-11-23,Medium,7.0,40.45,Regular Air,5.0,Ontario,Home Office,Office Supplies,Paper,Small Box,2017-11-24,1
3648.0,2017-06-15,Low,34.0,5872.72,Regular Air,4.5,Ontario,Home Office,Technology,Telephones and Communication,Small Box,2017-06-22,7
8000.0,2017-09-18,Low,10.0,159.6975,Regular Air,9.0,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2017-09-20,2
42467.0,2017-10-13,High,10.0,255.6,Regular Air,16.2,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2017-10-13,0
15651.0,2019-10-04,Critical,40.0,2335.71,Express Air,3.7,New Brunswick,Small Business,Office Supplies,Appliances,Small Box,2019-10-07,3
29318.0,2018-06-29,Not Specified,21.0,3160.9298,Express Air,37.5,Ontario,Corporate,Office Supplies,Storage & Organization,Large Box,2018-06-30,1
53029.0,2016-07-26,Low,39.0,238.97,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,2016-07-31,5
52071.0,2018-11-26,Not Specified,1.0,13.63,Regular Air,5.3,Ontario,Consumer,Furniture,Office Furnishings,Small Box,2018-11-28,2
3110.0,2016-12-15,High,13.0,1713.4124,Delivery Truck,15.0,Manitoba,Corporate,Technology,Office Machines,Jumbo Drum,2016-12-17,2
51361.0,2018-03-17,Critical,50.0,19320.6476,Delivery Truck,64.2,Ontario,Corporate,Furniture,Tables,Jumbo Drum,2018-03-21,4
42950.0,2017-08-21,High,38.0,1222.46,Regular Air,1.3,Quebec,Small Business,Technology,Telephones and Communication,Small Pack,2017-08-22,1
38598.0,2016-08-14,Low,17.0,15691.71,Delivery Truck,47.7,Alberta,Consumer,Furniture,Bookcases,Jumbo Box,2016-08-18,4
33634.0,2017-08-30,Not Specified,40.0,290.33,Regular Air,8.4,Alberta,Small Business,Office Supplies,Paper,Small Box,2017-09-01,2
38914.0,2019-05-30,Medium,43.0,478.42,Regular Air,5.5,Alberta,Corporate,Furniture,Office Furnishings,Small Box,2019-05-31,1
57063.0,2018-06-01,Medium,26.0,185.94,Regular Air,8.0,Alberta,Small Business,Office Supplies,Paper,Small Box,2018-06-01,0
17447.0,2019-05-18,Low,42.0,921.71,Regular Air,10.2,British Columbia,Home Office,Office Supplies,Paper,Small Box,2019-05-20,2
7110.0,2018-08-06,Low,22.0,6843.93,Regular Air,26.2,Nunavut,Corporate,Furniture,Chairs & Chairmats,Large Box,2018-08-10,4
33665.0,2018-05-24,Low,45.0,13329.66,Delivery Truck,74.4,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2018-05-29,5
48868.0,2019-06-13,Not Specified,43.0,7342.18,Regular Air,4.3,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,2019-06-14,1
17024.0,2016-10-12,Medium,31.0,1499.87,Regular Air,4.9,Ontario,Corporate,Office Supplies,Appliances,Small Box,2016-10-14,2
14048.0,2017-05-16,Not Specified,5.0,578.04,Regular Air,37.5,Yukon,Small Business,Office Supplies,Storage & Organization,Large Box,2017-05-18,2
10661.0,2016-01-23,Not Specified,18.0,145.96,Regular Air,9.0,British Columbia,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2016-01-24,1
18370.0,2018-01-12,Low,41.0,1360.02,Regular Air,5.4,Saskachewan,Consumer,Technology,Telephones and Communication,Small Box,2018-01-16,4
34881.0,2018-02-06,Medium,37.0,200.49,Regular Air,5.3,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2018-02-08,2
13252.0,2016-03-21,Not Specified,44.0,7824.76,Delivery Truck,32.1,Quebec,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,2016-03-24,3
52999.0,2019-04-25,Not Specified,39.0,367.06,Regular Air,2.3,Ontario,Home Office,Office Supplies,Paper,Wrap Bag,2019-04-27,2
51584.0,2017-10-16,Critical,48.0,6013.61,Delivery Truck,32.1,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2017-10-17,1
15463.0,2017-07-23,Low,48.0,313.83,Express Air,8.0,Prince Edward Island,Corporate,Office Supplies,Paper,Small Box,2017-07-25,2
28870.0,2018-11-09,High,27.0,1235.73,Regular Air,7.0,Saskachewan,Corporate,Technology,Computer Peripherals,Small Box,2018-11-10,1
32037.0,2016-02-16,Low,37.0,333.48,Regular Air,6.6,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2016-02-23,7
15904.0,2016-10-26,Not Specified,39.0,132.69,Regular Air,4.2,Saskachewan,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2016-10-27,1
29383.0,2018-11-17,Medium,30.0,232.6394,Regular Air,4.3,Ontario,Corporate,Furniture,Office Furnishings,Wrap Bag,2018-11-18,1
9826.0,2019-03-22,Medium,7.0,140.82,Regular Air,2.1,Manitoba,Consumer,Technology,Computer Peripherals,Small Pack,2019-03-24,2
31495.0,2017-08-03,Low,20.0,204.83,Express Air,3.2,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2017-08-07,4
49472.0,2017-07-15,Low,23.0,110.424,Regular Air,1.0,Nova Scotia,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-07-20,5
20704.0,2017-02-09,Low,38.0,16751.11,Regular Air,21.4,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,2017-02-14,5
59712.0,2017-06-14,Critical,25.0,72.31,Express Air,0.9,British Columbia,Small Business,Office Supplies,Rubber Bands,Wrap Bag,2017-06-16,2
18950.0,2019-02-26,Low,33.0,3219.1,Delivery Truck,15.0,Quebec,Small Business,Technology,Office Machines,Jumbo Drum,2019-03-04,6
30343.0,2019-05-21,Critical,28.0,139.4,Regular Air,0.5,Alberta,Corporate,Office Supplies,Labels,Small Box,2019-05-23,2
35142.0,2017-04-21,Low,11.0,247.46,Regular Air,7.1,Ontario,Corporate,Furniture,Office Furnishings,Small Pack,2017-04-23,2
52645.0,2019-03-07,Low,10.0,741.53,Regular Air,3.7,Ontario,Corporate,Office Supplies,Appliances,Small Box,2019-03-16,9
5381.0,2017-01-27,Low,27.0,68.34,Regular Air,7.6,Ontario,Home Office,Office Supplies,Paper,Wrap Bag,2017-02-03,7
8293.0,2019-08-10,Low,22.0,80.28,Regular Air,2.1,Saskachewan,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,2019-08-14,4
13767.0,2017-08-25,High,29.0,639.5,Regular Air,15.0,Saskachewan,Corporate,Office Supplies,Appliances,Medium Box,2017-08-27,2
41988.0,2016-02-04,Low,18.0,652.77,Delivery Truck,20.5,British Columbia,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,2016-02-08,4
11008.0,2016-02-24,Critical,17.0,2724.1,Regular Air,37.5,Nova Scotia,Small Business,Office Supplies,Storage & Organization,Large Box,2016-02-26,2
4647.0,2016-05-12,Medium,6.0,80.45,Regular Air,6.1,Newfoundland,Corporate,Office Supplies,Envelopes,Small Box,2016-05-14,2
18208.0,2019-04-01,Not Specified,36.0,88.79,Regular Air,5.6,Saskachewan,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2019-04-03,2
26016.0,2016-10-06,High,44.0,1757.63,Express Air,5.3,Manitoba,Consumer,Technology,Telephones and Communication,Small Box,2016-10-08,2
4006.0,2018-01-02,Medium,38.0,1542.52,Regular Air,5.4,Ontario,Corporate,Office Supplies,Paper,Wrap Bag,2018-01-03,1
2465.0,2018-06-22,Critical,28.0,1158.22,Regular Air,2.1,British Columbia,Consumer,Technology,Computer Peripherals,Small Pack,2018-06-24,2
7846.0,2018-06-24,Low,12.0,28.17,Regular Air,5.2,Quebec,Corporate,Furniture,Office Furnishings,Small Box,2018-06-24,0
2754.0,2016-04-01,High,16.0,1527.61,Regular Air,1.1,Ontario,Home Office,Office Supplies,Appliances,Small Box,2016-04-03,2
24961.0,2017-01-25,Low,8.0,521.72,Delivery Truck,39.2,Manitoba,Consumer,Furniture,Bookcases,Jumbo Box,2017-02-01,7
44646.0,2019-01-03,Low,47.0,13614.63,Regular Air,37.5,Saskachewan,Home Office,Office Supplies,Storage & Organization,Large Box,2019-01-07,4
23238.0,2017-03-30,Not Specified,25.0,3184.52,Delivery Truck,60.1,Yukon,Small Business,Technology,Office Machines,Jumbo Drum,2017-04-01,2
44579.0,2018-06-02,Not Specified,19.0,4169.14,Regular Air,19.3,Ontario,Small Business,Furniture,Chairs & Chairmats,Large Box,2018-06-03,1
31492.0,2017-10-14,Critical,34.0,1039.99,Express Air,7.1,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Small Box,2017-10-17,3
33701.0,2016-09-30,Medium,35.0,2496.37,Express Air,21.4,Saskachewan,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2016-10-02,2
24644.0,2016-07-27,Critical,40.0,2728.63,Express Air,4.8,Quebec,Corporate,Office Supplies,Appliances,Small Box,2016-07-29,2
45029.0,2017-07-02,High,20.0,5675.73,Delivery Truck,67.1,Ontario,Consumer,Furniture,Tables,Jumbo Box,2017-07-02,0
26756.0,2019-05-10,Medium,25.0,820.97,Regular Air,4.3,British Columbia,Home Office,Technology,Computer Peripherals,Small Box,2019-05-10,0
48515.0,2018-12-19,Critical,47.0,776.61,Express Air,2.1,Quebec,Consumer,Office Supplies,Paper,Wrap Bag,2018-12-19,0
38529.0,2016-02-02,Low,38.0,47.9895,Regular Air,0.7,Alberta,Corporate,Office Supplies,Rubber Bands,Wrap Bag,2016-02-02,0
55265.0,2016-09-22,Low,39.0,755.84,Regular Air,1.1,Ontario,Corporate,Technology,Telephones and Communication,Wrap Bag,2016-09-27,5
40067.0,2019-02-16,Low,38.0,2308.32,Regular Air,5.7,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,2019-02-18,2
40512.0,2017-09-16,Medium,41.0,434.24,Regular Air,1.5,Saskachewan,Home Office,Office Supplies,Envelopes,Small Box,2017-09-17,1
5954.0,2019-12-02,Critical,32.0,19598.441,Delivery Truck,15.7,Saskachewan,Corporate,Technology,Office Machines,Jumbo Drum,2019-12-04,2
20805.0,2018-01-09,High,12.0,74.88,Regular Air,7.5,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2018-01-12,3
53153.0,2016-09-22,Critical,29.0,615.64,Regular Air,4.3,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,2016-09-23,1
1286.0,2017-05-12,Not Specified,46.0,250.78,Regular Air,6.1,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2017-05-13,1
11648.0,2018-04-08,Low,33.0,610.4457,Regular Air,7.5,Alberta,Corporate,Office Supplies,Storage & Organization,Small Box,2018-04-08,0
40007.0,2019-08-30,Not Specified,45.0,201.98,Regular Air,1.3,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2019-09-01,2
26948.0,2018-11-21,High,21.0,217.8,Express Air,2.4,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2018-11-22,1
23719.0,2017-07-24,Critical,17.0,131.33,Regular Air,5.9,Yukon,Consumer,Office Supplies,Paper,Small Box,2017-07-26,2
3141.0,2018-11-08,Critical,30.0,572.41,Regular Air,3.4,Quebec,Home Office,Technology,Computer Peripherals,Small Pack,2018-11-10,2
31586.0,2019-03-21,Low,22.0,1030.89,Express Air,4.3,Saskachewan,Home Office,Technology,Computer Peripherals,Small Box,2019-03-25,4
27491.0,2016-04-08,Not Specified,11.0,1053.96,Regular Air,21.4,Saskachewan,Corporate,Office Supplies,Envelopes,Small Box,2016-04-10,2
20967.0,2018-03-14,High,6.0,680.24,Regular Air,8.6,Manitoba,Small Business,Technology,Telephones and Communication,Small Box,2018-03-15,1
37893.0,2018-11-23,Not Specified,14.0,467.35,Regular Air,5.9,Quebec,Corporate,Technology,Computer Peripherals,Small Box,2018-11-24,1
29095.0,2018-03-07,Not Specified,40.0,312.09,Regular Air,3.2,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2018-03-08,1
39015.0,2016-12-05,Medium,11.0,79.2014,Regular Air,6.1,Ontario,Corporate,Office Supplies,Paper,Small Box,2016-12-05,0
10054.0,2018-04-27,High,2.0,217.53,Regular Air,51.6,Quebec,Home Office,Furniture,Office Furnishings,Medium Box,2018-04-29,2
11841.0,2017-04-19,Medium,46.0,570.5775,Regular Air,6.2,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,2017-04-19,0
34754.0,2019-06-04,Critical,16.0,666.98,Regular Air,5.4,New Brunswick,Home Office,Office Supplies,Paper,Wrap Bag,2019-06-06,2
3362.0,2018-07-27,Low,50.0,814.11,Regular Air,4.8,British Columbia,Small Business,Office Supplies,Storage & Organization,Small Box,2018-08-05,9
9761.0,2019-01-21,Not Specified,2.0,216.82,Delivery Truck,15.0,Ontario,Small Business,Technology,Office Machines,Jumbo Drum,2019-01-22,1
57382.0,2016-03-22,Medium,25.0,113.46,Regular Air,1.6,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2016-03-24,2
38598.0,2016-08-14,Low,27.0,483.13,Regular Air,12.1,Alberta,Consumer,Technology,Office Machines,Medium Box,2016-08-21,7
48998.0,2016-02-16,Low,15.0,193.02,Regular Air,7.5,Alberta,Home Office,Office Supplies,Envelopes,Small Box,2016-02-18,2
50083.0,2018-04-07,Not Specified,33.0,14628.98,Delivery Truck,51.6,Ontario,Small Business,Technology,Office Machines,Jumbo Box,2018-04-09,2
5925.0,2018-11-11,Low,25.0,1854.7,Regular Air,1.1,Nunavut,Home Office,Technology,Telephones and Communication,Wrap Bag,2018-11-18,7
24099.0,2018-05-19,Not Specified,6.0,219.61,Regular Air,7.0,Quebec,Corporate,Technology,Computer Peripherals,Small Box,2018-05-20,1
59395.0,2019-04-22,Critical,20.0,1030.73,Express Air,7.7,Prince Edward Island,Small Business,Office Supplies,Paper,Small Box,2019-04-24,2
59270.0,2017-01-10,High,14.0,2288.3341,Regular Air,21.4,Nova Scotia,Small Business,Office Supplies,Storage & Organization,Small Box,2017-01-11,1
2339.0,2017-12-13,Low,12.0,1749.43,Regular Air,21.4,Prince Edward Island,Small Business,Office Supplies,Storage & Organization,Small Box,2017-12-15,2
8999.0,2016-06-11,High,28.0,1793.8336,Regular Air,15.3,Yukon,Corporate,Office Supplies,Paper,Small Box,2016-06-13,2
51971.0,2018-10-02,Not Specified,22.0,4153.62,Regular Air,73.8,Northwest Territories,Home Office,Furniture,Tables,Large Box,2018-10-04,2
43332.0,2019-09-10,High,31.0,1872.5,Express Air,15.3,Quebec,Home Office,Office Supplies,Paper,Small Box,2019-09-10,0
7783.0,2019-01-11,Medium,3.0,33.5445,Regular Air,6.0,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-01-12,1
3907.0,2019-08-18,Medium,36.0,1159.01,Express Air,5.9,British Columbia,Small Business,Technology,Computer Peripherals,Small Box,2019-08-19,1
21285.0,2017-07-02,Medium,32.0,58.61,Regular Air,1.7,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-07-03,1
33029.0,2019-05-31,High,39.0,17150.24,Delivery Truck,80.5,Quebec,Consumer,Furniture,Tables,Jumbo Box,2019-06-02,2
18819.0,2016-02-25,Low,22.0,1179.46,Regular Air,23.8,Yukon,Corporate,Furniture,Office Furnishings,Large Box,2016-02-27,2
55686.0,2018-03-24,Critical,2.0,173.86,Regular Air,1.1,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,2018-03-27,3
6560.0,2018-01-03,Low,20.0,181.02,Regular Air,3.7,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,2018-01-07,4
29152.0,2018-07-22,Low,13.0,101.64,Regular Air,10.4,Saskachewan,Small Business,Office Supplies,Storage & Organization,Small Box,2018-07-22,0
1222.0,2017-02-03,Medium,48.0,275.41,Regular Air,6.0,Alberta,Home Office,Office Supplies,Paper,Small Box,2017-02-03,0
44387.0,2016-02-04,Low,20.0,185.21,Regular Air,5.2,Prince Edward Island,Corporate,Office Supplies,Paper,Small Box,2016-02-08,4
55300.0,2016-02-20,High,37.0,171.08,Regular Air,7.4,Ontario,Consumer,Office Supplies,Appliances,Small Box,2016-02-22,2
33091.0,2018-01-24,High,24.0,283.92,Regular Air,12.4,Ontario,Home Office,Office Supplies,Paper,Small Box,2018-01-26,2
16864.0,2019-10-29,Not Specified,42.0,13735.71,Delivery Truck,46.6,Yukon,Consumer,Furniture,Tables,Jumbo Box,2019-10-29,0
805.0,2018-07-03,Not Specified,39.0,211.39,Regular Air,6.1,Saskachewan,Small Business,Furniture,Office Furnishings,Medium Box,2018-07-05,2
16993.0,2018-11-15,Medium,8.0,1480.79,Regular Air,2.7,New Brunswick,Small Business,Technology,Telephones and Communication,Small Box,2018-11-15,0
28832.0,2017-09-23,Medium,46.0,1605.9,Express Air,15.8,Yukon,Corporate,Office Supplies,Envelopes,Small Box,2017-09-24,1
8677.0,2019-10-07,High,38.0,1723.51,Regular Air,17.5,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,2019-10-09,2
25889.0,2017-06-07,Low,23.0,344.14,Regular Air,5.4,Yukon,Consumer,Furniture,Office Furnishings,Small Pack,2017-06-09,2
37348.0,2016-06-12,High,33.0,590.29,Regular Air,5.3,New Brunswick,Home Office,Office Supplies,Storage & Organization,Small Box,2016-06-15,3
24801.0,2019-11-15,High,7.0,733.7,Regular Air,22.2,Alberta,Home Office,Furniture,Office Furnishings,Large Box,2019-11-16,1
18853.0,2017-01-16,Critical,33.0,239.55,Regular Air,1.6,Manitoba,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-01-18,2
50786.0,2016-10-11,Low,4.0,521.86,Delivery Truck,15.0,Yukon,Consumer,Technology,Office Machines,Jumbo Drum,2016-10-18,7
27684.0,2018-09-04,Low,1.0,13.95,Regular Air,3.1,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,2018-09-06,2
55136.0,2017-10-08,Critical,29.0,144.11,Regular Air,5.0,Saskachewan,Home Office,Office Supplies,Paper,Small Box,2017-10-10,2
47938.0,2016-06-23,Low,17.0,303.5092,Regular Air,2.7,Manitoba,Corporate,Technology,Telephones and Communication,Wrap Bag,2016-06-30,7
35686.0,2017-10-01,High,48.0,335.4664,Regular Air,9.8,Alberta,Home Office,Office Supplies,Paper,Small Box,2017-10-03,2
17542.0,2017-08-30,Low,37.0,113.41,Regular Air,0.5,Yukon,Consumer,Office Supplies,Labels,Small Box,2017-09-01,2
55906.0,2016-11-25,Critical,49.0,295.64,Regular Air,3.2,Saskachewan,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2016-11-27,2
29856.0,2019-06-08,Medium,24.0,123.63,Regular Air,0.9,Ontario,Consumer,Office Supplies,Paper,Wrap Bag,2019-06-11,3
3333.0,2019-09-15,Not Specified,9.0,63.18,Regular Air,5.8,Ontario,Home Office,Office Supplies,Paper,Small Box,2019-09-15,0
33889.0,2017-11-05,Low,43.0,393.72,Regular Air,3.7,Ontario,Small Business,Office Supplies,Appliances,Small Box,2017-11-12,7
49190.0,2019-12-11,High,4.0,30.0,Regular Air,2.1,Ontario,Corporate,Office Supplies,Paper,Wrap Bag,2019-12-12,1
25280.0,2018-05-20,Not Specified,47.0,216.82,Regular Air,1.3,Nova Scotia,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2018-05-21,1
29569.0,2018-07-02,High,29.0,556.54,Regular Air,5.6,Alberta,Consumer,Office Supplies,Paper,Small Box,2018-07-04,2
29539.0,2018-04-22,High,24.0,238.82,Regular Air,1.5,Saskachewan,Corporate,Office Supplies,Envelopes,Small Box,2018-04-23,1
21344.0,2019-12-09,Low,29.0,628.3,Regular Air,2.1,Quebec,Corporate,Technology,Computer Peripherals,Small Pack,2019-12-13,4
29475.0,2017-02-21,High,49.0,251.58,Regular Air,3.3,Ontario,Home Office,Furniture,Office Furnishings,Small Pack,2017-02-23,2
9895.0,2017-04-19,Low,9.0,58.63,Regular Air,2.4,Alberta,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-04-23,4
19430.0,2017-11-12,Critical,39.0,7214.46,Regular Air,37.5,Yukon,Corporate,Office Supplies,Storage & Organization,Large Box,2017-11-14,2
41094.0,2016-01-06,Low,46.0,319.9,Regular Air,9.3,New Brunswick,Corporate,Office Supplies,Paper,Small Box,2016-01-08,2
9062.0,2018-03-19,High,32.0,127.54,Regular Air,1.1,Nova Scotia,Consumer,Office Supplies,Rubber Bands,Wrap Bag,2018-03-20,1
6884.0,2016-01-15,Low,41.0,232.19,Regular Air,5.1,Nunavut,Home Office,Office Supplies,Paper,Small Box,2016-01-20,5
55651.0,2019-03-07,Medium,41.0,888.67,Regular Air,9.6,Manitoba,Corporate,Furniture,Office Furnishings,Small Pack,2019-03-10,3
38789.0,2017-11-13,High,4.0,123.23,Delivery Truck,16.8,Quebec,Small Business,Furniture,Office Furnishings,Jumbo Drum,2017-11-14,1
2823.0,2018-09-07,High,21.0,5086.87,Delivery Truck,30.7,Manitoba,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,2018-09-08,1
51360.0,2018-06-19,Medium,12.0,49.81,Regular Air,0.5,Saskachewan,Consumer,Office Supplies,Labels,Small Box,2018-06-21,2
25601.0,2016-01-05,Medium,43.0,275.43,Regular Air,5.0,Manitoba,Corporate,Office Supplies,Storage & Organization,Small Box,2016-01-06,1
22368.0,2017-02-18,Medium,5.0,205.57,Regular Air,2.1,Nova Scotia,Consumer,Technology,Computer Peripherals,Small Pack,2017-02-19,1
22820.0,2017-08-16,High,34.0,223.7584,Regular Air,4.7,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,2017-08-18,2
54467.0,2017-10-17,Low,37.0,467.24,Regular Air,6.1,British Columbia,Small Business,Office Supplies,Envelopes,Small Box,2017-10-19,2
28583.0,2016-11-11,Critical,25.0,6218.54,Regular Air,16.1,New Brunswick,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2016-11-12,1
28069.0,2016-05-20,Low,4.0,25.23,Regular Air,0.9,Alberta,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2016-05-24,4
50564.0,2019-03-02,High,30.0,11814.32,Regular Air,21.4,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2019-03-04,2
34657.0,2017-05-04,Low,46.0,1494.52,Express Air,20.9,Quebec,Corporate,Office Supplies,Envelopes,Small Box,2017-05-13,9
47456.0,2019-05-31,Low,43.0,296.48,Regular Air,8.5,Alberta,Corporate,Office Supplies,Paper,Small Box,2019-06-07,7
13121.0,2017-03-06,High,28.0,5268.82,Regular Air,9.6,Ontario,Corporate,Technology,Telephones and Communication,Small Box,2017-03-09,3
